"Id","SalePrice"
2846,215000.110136667
2847,187119.607991204
2848,225099.875259427
2849,201693.504304102
2850,269727.684329804
2851,220427.959335152
2852,239077.979158219
2853,234267.273653168
2854,157271.338693574
2855,208121.54691207
2856,194220.074584208
2857,186847.695784953
2858,215040.890758331
2859,91240.5814216568
2860,130472.674478405
2861,135797.405108472
2862,199751.576140828
2863,138513.669791495
2864,237007.494627873
2865,171389.712647189
2866,172857.401632517
2867,74528.3574880649
2868,116568.207166165
2869,82283.4372775978
2870,141217.304937968
2871,95654.9631004364
2872,3590.01989677313
2873,86838.6202885929
2874,175730.158399693
2875,137147.725534424
2876,157944.473555317
2877,129062.396943947
2878,191873.623288801
2879,136653.371840005
2880,118399.954728815
2881,155436.295847242
2882,184474.637976844
2883,211817.954161114
2884,224182.894323733
2885,197091.874030073
2886,220345.947098332
2887,93328.8780206005
2888,141922.844811786
2889,28453.1773945996
2890,81401.9689434678
2891,151031.086547069
2892,14761.2456428168
2893,84452.9825424158
2894,38492.5930474888
2895,320212.737137521
2896,280500.562649576
2897,221678.971577759
2898,172917.704615858
2899,211233.885392754
2900,153101.982605565
2901,211988.956492909
2902,202739.775087042
2903,288057.466947776
2904,319209.998067759
2905,62093.9374488086
2906,219335.705579448
2907,97945.2724892422
2908,114348.808786236
2909,176778.600790926
2910,59568.9686576403
2911,82302.9958304205
2912,146777.00516007
2913,89199.7220180862
2914,58089.0857124119
2915,60222.4596445073
2916,83926.2027835128
2917,164836.011512261
2918,103281.702432981
2919,233887.43219157
